i,M[i]
2074,0.5123395696239585
2075,0.5698190508706042
2076,0.5672224142406225
2077,0.5649498262890064
2078,0.565686002927681
2079,0.5632840160806702
2080,0.5727214128172471
2081,0.6580775051663067
2082,0.5586933191803288
2083,0.5662036997028517
2084,0.5673625951934368
2085,0.5705839846748652
2086,0.567225684434492
2087,0.5646924888285375
2088,0.5644631740023567
2089,0.5136547540380216
2090,0.5655495556135053
2091,0.5657772110062746
2092,0.5709813291688448
2093,0.5610972745901693
2094,0.5624350487223376
2095,0.5629624125066172
2096,0.5063776108894625
2097,0.5579065601093431
2098,0.5632902692328922
2099,0.559382617073515
2100,0.5633629246810263
2101,0.5675194321384097
2102,0.5655444944818712
2103,0.5684874141212275
2104,0.5198526212055207
2105,0.5692319694559604
2106,0.5690896943220509
2107,0.5733650031971366
2108,0.5705208860695046
2109,0.5734988357650271
2110,0.5682359625237955
2111,0.6688319691538455
2112,0.5694411207842281
2113,0.5704233833128272
2114,0.572927277360951
2115,0.5706412315671829
2116,0.5682225947361847
2117,0.5687072054233718
2118,0.5593494650232786
2119,0.5197522039098177
2120,0.5718804135411284
2121,0.5676333104305156
2122,0.574549533578892
2123,0.5710372319247355
2124,0.5744285344559493
2125,0.5708027862588442
2126,0.6600650389098368
2127,0.5756560752666615
2128,0.5715576286414424
2129,0.5718519297556902
2130,0.5681229372851825
2131,0.5724097123843469
2132,0.5688895652452504
2133,0.567624792678193
2134,0.6765705879868001
2135,0.5723662056610088
2136,0.5759930533365114
2137,0.5725057592319005
2138,0.5696026456119531
2139,0.581963347257782
2140,0.571516490077958
2141,0.5324040302616528
2142,0.5693628548896109
2143,0.5746652991631662
2144,0.5739823291763873
2145,0.5693456334447227
2146,0.571612522806886
2147,0.5715334337415997
2148,0.5163072186279232
2149,0.5729683556223794
2150,0.5774388652860133
2151,0.5665741293792068
2152,0.5707157775742262
2153,0.5781671665173373
2154,0.5688685073639284
2155,0.5719326239489887
2156,0.513754995488621
2157,0.5737002734538185
2158,0.5723641541219805
2159,0.5739574311700587
2160,0.5683997274957086
2161,0.5880173098930018
2162,0.5663254520536194
2163,0.5248644014724974
2164,0.5713326488942511
2165,0.5735298515620327
2166,0.5720972896668692
2167,0.5770888048905212
2168,0.5709861545787586
2169,0.5679131628823023
2170,0.5677928897151874
2171,0.5208111497487409
2172,0.5830669626649864
2173,0.5737199857477364
2174,0.5673183646453847
2175,0.5716157865170827
2176,0.5676371194768675
2177,0.5674681964147418
2178,0.5206307853219384
2179,0.5738585157865241
2180,0.5668918600278968
2181,0.561501455009748
2182,0.5664783066852845
2183,0.5692509994061629
2184,0.5706490454530765
2185,0.5191033802040688
2186,0.5721980247983746
2187,0.5708955477319809
2188,0.5721767367842968
2189,0.5733004080381174
2190,0.569658119766303
2191,0.5709440300355733
2192,0.5733078657349425
2193,0.5167312358927257
2194,0.5717205666375176
2195,0.5708824531481377
2196,0.5691425389755012
2197,0.5668004264678832
2198,0.5525289997725508
2199,0.5511723978840604
2200,0.5113876818386428
2201,0.5566681787420549
2202,0.5573825930864428
2203,0.5554794356492414
2204,0.5612355172437337
2205,0.556305068071008
2206,0.5538255525232377
2207,0.6501920313645535
2208,0.5623931599681661
2209,0.5560360562551335
2210,0.5557159317451241
2211,0.5574681675314339
2212,0.5544910757309481
2213,0.554035905287283
2214,0.5064592381576949
2215,0.5520933823049838
2216,0.5572997314725886
2217,0.5535820455470696
2218,0.5573072643329106
2219,0.5584836023702493
2220,0.5556484008129763
2221,0.5600548036435035
2222,0.5087198099695937
2223,0.5597271127406588
2224,0.5593437792028155
2225,0.5626493544565098
2226,0.5593000453579283
2227,0.5551137031107556
2228,0.56163116183763
2229,0.5152475806572487
2230,0.5564694210490392
2231,0.5585493122426894
2232,0.5489276259312327
2233,0.5559320110441609
2234,0.5581120752747415
2235,0.5604308846247041
2236,0.6594998812321727
2237,0.5574736220039781
2238,0.567151007670598
2239,0.5617520287613987
2240,0.5477039983433182
2241,0.5536449604188668
2242,0.5577944931838086
2243,0.6514703640377624
2244,0.5586080950859957
2245,0.5642719227015508
2246,0.555964144222449
2247,0.5614127095261063
2248,0.5625609959137736
2249,0.557272158482333
2250,0.5547002939222593
2251,0.6509921141796455
2252,0.5609187555473275
2253,0.5555063022176777
2254,0.5598390346907994
2255,0.5569394786796398
2256,0.5581164744550009
2257,0.5585570137167483
2258,0.6493517489727321
2259,0.5581621327291745
2260,0.5588546803408623
2261,0.5578706119469193
2262,0.5556684412683379
2263,0.5580173164174735
2264,0.5591471901257343
2265,0.6518277254012139
2266,0.5616789544360078
2267,0.5601036699886716
2268,0.5607808250285754
2269,0.5641986117145661
2270,0.5612286017080026
2271,0.5576484964136558
2272,0.5114030249911963
2273,0.5640001923978207
2274,0.5667093192479503
2275,0.55163966889965
2276,0.5660298761312547
2277,0.5623274001322861
2278,0.5580432149415856
2279,0.5123622615009923
2280,0.5649911584013417
2281,0.5663428153098412
2282,0.5665045209587157
2283,0.5621354134646046
2284,0.5584549016559672
2285,0.5568197445135525
2286,0.5604902646278933
2287,0.5199795570652582
2288,0.5620640866318508
2289,0.5649943741182419
2290,0.5618530167899424
2291,0.5613006296668297
2292,0.5630413235896973
2293,0.556970615048221
2294,0.6564172713644043
2295,0.5771542460728463
2296,0.5664796683244545
2297,0.561946069744137
2298,0.5627722552562899
2299,0.5587775969294306
2300,0.5620886752550839
2301,0.5234846452740246
2302,0.5633108530048053
2303,0.5637439353712254
2304,0.5643734745004699
2305,0.5559285618685119
2306,0.5718904041557634
2307,0.5655369903295826
2308,0.6438012436955044
2309,0.564342338771535
2310,0.5641911946150067
2311,0.561565927735032
2312,0.561025032188626
2313,0.5584094152202347
2314,0.5625981037969165
2315,0.5223590775393094
2316,0.566750508044652
2317,0.5602314638298836
2318,0.568319359299345
2319,0.5639057406882034
2320,0.5637936365226177
2321,0.5527081274868714
2322,0.5201454210301645
2323,0.5662213557442611
2324,0.5692698237804945
2325,0.5676889700009792
2326,0.5640582166587216
2327,0.5627671604699207
2328,0.5621156003540282
2329,0.5194019537071662
2330,0.5657762491554357
2331,0.567400851191165
2332,0.5616438420426244
2333,0.5769012572722051
2334,0.5775467181158425
2335,0.5800141650979442
2336,0.6625932797610846
2337,0.5649514944730709
2338,0.5612376245562594
2339,0.5746616728303942
2340,0.5701772944022403
2341,0.5644355763798722
2342,0.566142828445441
2343,0.5220011507564941
2344,0.563247115664959
2345,0.5744927669749238
2346,0.5700260161452589
2347,0.5672318745289902
2348,0.5611901550573124
2349,0.566990719928828
2350,0.5168669738639312
2351,0.5653047219041076
2352,0.5648292284980441
2353,0.5680337903528205
2354,0.5640695680392096
2355,0.5626202273219185
2356,0.5630683290901801
2357,0.6421316505115335
2358,0.5678538587793625
2359,0.5638761363284039
2360,0.5702229678107567
2361,0.5624236008778932
2362,0.5680224215630698
2363,0.5700765504805162
2364,0.518508278813417
2365,0.5662623294897653
2366,0.5645115684722222
2367,0.5730069987643494
2368,0.573426691893776
2369,0.5680205934421129
2370,0.562090886775113
2371,0.6483841170306432
2372,0.5628843391701557
2373,0.5651668040444132
2374,0.5634492525860075
2375,0.5655903411844223
2376,0.5676275702925289
2377,0.5658302360156104
2378,0.5195703095135316
2379,0.5672100774482441
2380,0.5713701185332959
2381,0.5642507961763121
2382,0.5592334586511782
2383,0.5636053089592743
2384,0.5647929433345621
2385,0.5189390918941139
2386,0.5639813086702639
2387,0.5619666983141867
2388,0.5680371100545054
2389,0.5691990443082617
2390,0.5641695020617534
2391,0.5626198497886492
2392,0.5204165564929225
2393,0.5630002939600276
2394,0.5670051175769885
2395,0.5645576683150649
2396,0.5650127810727555
2397,0.5615684801720753
2398,0.5532466852492661
2399,0.5089798063325769
2400,0.5516732951746153
2401,0.556312067332798
2402,0.5547577882457907
2403,0.5525551635200938
2404,0.5510228099504283
2405,0.5501692734676007
2406,0.6395875155147235
2407,0.5570413823203483
2408,0.5563915258958567
2409,0.5553509795261383
2410,0.5544716576713251
2411,0.5552183756751359
2412,0.5583156172940281
2413,0.6351784441847022
2414,0.5547624226049295
2415,0.55990414657244
2416,0.5525091071955159
2417,0.5526988859495744
2418,0.5532003694477875
2419,0.5542944564038536
2420,0.5089271835322461
2421,0.5554197876262447
2422,0.5581247660481
2423,0.5556097249600384
2424,0.5578485084316547
2425,0.5487010340490941
2426,0.5480395753796251
2427,0.6302354436780208
2428,0.5567941201253604
2429,0.5550885587136245
2430,0.5535980327639904
2431,0.5554661024215372
2432,0.5555243171767543
2433,0.551218422474986
2434,0.640771209311496
2435,0.554447764546062
2436,0.5532875226071874
2437,0.552757046514046
2438,0.5525866451920274
2439,0.5524992076862771
2440,0.5558574250813879
2441,0.6550378378280798
2442,0.5558742938820092
2443,0.5602044290291354
2444,0.5601540008894117
2445,0.5527781344218603
2446,0.5531372978864276
2447,0.5582981969051447
2448,0.6397994525779138
2449,0.5618087742658817
2450,0.5548460843458972
2451,0.5676983121459165
2452,0.5575118988773219
2453,0.5469849497963539
2454,0.5156168599621384
2455,0.5574627187238513
2456,0.5524892697771002
2457,0.5564965834083725
2458,0.5588137731923445
2459,0.5568249580805009
2460,0.5556650490886013
2461,0.6280706248653884
2462,0.5550421581533669
2463,0.5577036653260351
2464,0.5559285199053792
2465,0.5537178435739581
2466,0.5576973309757163
2467,0.5612994934660172
2468,0.6409685091066329
2469,0.5857507859120205
2470,0.5773181681084413
2471,0.5771443634014073
2472,0.5780137712170148
2473,0.5768810392105156
2474,0.5273344605548077
2475,0.5693219297156737
2476,0.5726437314757091
2477,0.5716412904698663
2478,0.5639912537346203
2479,0.5686388773239873
2480,0.5290670717401591
2481,0.5755416457694204
2482,0.5694965736216979
2483,0.5634275966722583
2484,0.5656507138882093
2485,0.525854563798725
2486,0.5693331483931544
2487,0.567015806159296
2488,0.5674469701223265
2489,0.573440647281492
2490,0.5683183928407807
2491,0.6372590066696555
2492,0.568864067059372
2493,0.5772876536429
2494,0.5679734333458012
2495,0.5658710544093618
2496,0.527297420496385
2497,0.5704892079260839
2498,0.5665957477921653
2499,0.5743573982942195
2500,0.5732397870791756
2501,0.5658906129466992
2502,0.6463593720474851
2503,0.581143149564767
2504,0.5779704736422561
2505,0.5729938787687394
2506,0.5771414385674237
2507,0.5266678494527067
2508,0.575739084578827
2509,0.5798840753131315
2510,0.5877022297160374
2511,0.5774265114360106
2512,0.5755621009593948
2513,0.6603201875362931
2514,0.5730958511500839
2515,0.5700697673151258
2516,0.5740749459752588
2517,0.5686366348505157
2518,0.5826280231877624
2519,0.6579097727470208
2520,0.5718561240046516
2521,0.5770980953816774
2522,0.5729900895844281
2523,0.5718751310239575
2524,0.646457552298458
2525,0.574931888092628
2526,0.5631213462906992
2527,0.5648862025854599
2528,0.5664770776711798
2529,0.5688891087232298
2530,0.6432340199696382
2531,0.5725570388329279
2532,0.5777349141358677
2533,0.5770115427410544
2534,0.5697338847113813
2535,0.5201907269537471
2536,0.5720817103176044
2537,0.5648032552094113
2538,0.5757894922247025
2539,0.5749753245451419
2540,0.5712846501909765
2541,0.6485847391164423
2542,0.568851767309233
2543,0.5763471195550519
2544,0.5747001202322957
2545,0.5721425393162288
2546,0.6592283184509979
2547,0.5787476244339298
2548,0.580239758482319
2549,0.5835251760950971
2550,0.5818288037724069
2551,0.5711624995841235
2552,0.6488628065702203
2553,0.5777717967369843
2554,0.5733820626478157
2555,0.5791754612987451
2556,0.5756854622524545
2557,0.640710211662047
2558,0.5682043831424494
2559,0.5728834319959679
2560,0.5725182272424287
2561,0.5702275243664717
2562,0.5655038523509351
2563,0.5335130684258415
2564,0.5744218597668687
2565,0.574175557454962
2566,0.5726318311632332
2567,0.5742409766421358
2568,0.5346256457866709
2569,0.574718230462693
2570,0.5770278873681354
2571,0.5777635713278841
2572,0.5723958865029996
2573,0.5626568074023129
2574,0.5339085174243672
2575,0.5733189762483134
2576,0.5755243988928399
2577,0.5721381819954966
2578,0.5669750839054142
2579,0.6525246735789111
2580,0.5724872185078721
2581,0.5742415753643535
2582,0.5829653165740362
2583,0.5666943379239969
2584,0.5641708432834383
2585,0.6526034649740791
2586,0.5720831071999556
2587,0.574834461025556
2588,0.5800223386804249
2589,0.5730696395889884
2590,0.528779347807327
2591,0.5769018763784155
2592,0.5682384611779187
2593,0.5711728050547825
2594,0.5733457359044786
2595,0.5730693325964202
2596,0.6422892198655954
2597,0.5665805612373677
2598,0.5634603522616377
2599,0.5566271660611468
2600,0.5595969911699977
2601,0.6352485195143824
2602,0.5605551156507924
2603,0.561197545032683
2604,0.5585055316219888
2605,0.559776943808659
2606,0.5556747635847908
2607,0.5215492828843263
2608,0.5667790272272111
2609,0.55896286767089
2610,0.5556930118886122
2611,0.5581162093750509
2612,0.6234267098702524
2613,0.5579721471219189
2614,0.5607404202374353
2615,0.5607648828050147
2616,0.5610132477522062
2617,0.5208513538692097
2618,0.553782482927739
2619,0.5591047666470814
2620,0.5600601391179053
2621,0.556498196935144
2622,0.5632223184394027
2623,0.5178285810251374
2624,0.5558232317112513
2625,0.5561603942963319
2626,0.5574185341050832
2627,0.5575340189933019
2628,0.6317345153060162
2629,0.5579520827523261
2630,0.5597909739205816
2631,0.5670028848361315
2632,0.5547713419711554
2633,0.5589254081243141
2634,0.6340312056534864
2635,0.5605119590848926
2636,0.5580196503311091
2637,0.554449750399026
2638,0.5579447029010174
2639,0.6331456646844219
2640,0.555345359864304
2641,0.5571164063916891
2642,0.556310495484997
2643,0.555173874059301
2644,0.5576534953830385
2645,0.6285349124373178
2646,0.5522615924504031
2647,0.5574941022959491
2648,0.55987322874345
2649,0.5578261004902801
2650,0.6322603192869785
2651,0.5625086242173368
2652,0.5633397348972241
2653,0.5617147109749376
2654,0.5542507693497014
2655,0.6248250895137317
2656,0.5557869618654141
2657,0.5589585364237784
2658,0.5655168370461643
2659,0.5585175796109172
2660,0.5610021008861952
2661,0.6328207532830589
2662,0.5579338021152133
2663,0.5664118264287233
2664,0.5603274137282312
2665,0.5613364663001501
2666,0.6324691886897864
2667,0.5592307396353763
2668,0.5609819042216669
2669,0.562286139529366
2670,0.5641166191730208
2671,0.5666037026610026
2672,0.6296510574789006
2673,0.5564122587024367
2674,0.559044745875604
2675,0.5611928297402579
2676,0.5644285783954369
2677,0.6398813180961743
2678,0.5621105638814734
2679,0.5624017628418108
2680,0.5633632001166776
2681,0.558803311428186
2682,0.6247633664613845
2683,0.5584492099273608
2684,0.5611639474863036
2685,0.5594724434096429
2686,0.5589636513236746
2687,0.556959821436344
2688,0.5209791541842287
2689,0.5620411549583246
2690,0.5635072741697237
2691,0.5563109156425244
2692,0.5599312112476516
2693,0.5243889550651682
2694,0.5568739499876391
2695,0.5611018527481911
2696,0.5644270238632482
2697,0.557833284695081
2698,0.6325667316050866
2699,0.5614256155989851
2700,0.561990324649193
2701,0.5614296494488251
2702,0.5585365579546705
2703,0.559673643665405
2704,0.6314917651095013
2705,0.5581386804942843
2706,0.558697769453431
2707,0.5575369406478765
2708,0.558841206187774
2709,0.6347021364181299
2710,0.5577991882911574
2711,0.5597341764526207
2712,0.5567182237085514
2713,0.5619125289479887
2714,0.5286916884367036
2715,0.5622959523039464
2716,0.5497939576137023
2717,0.5602143382969306
2718,0.5569459650683658
2719,0.5581000131067393
2720,0.5243723290720128
2721,0.5605921716722806
2722,0.563229423004294
2723,0.5628142146204839
2724,0.555799284626024
2725,0.5197102512701244
2726,0.5596628445862118
2727,0.5640351840888526
2728,0.5669494854558205
2729,0.5718930880471459
2730,0.569254312488331
2731,0.5394619310210012
2732,0.5812163707439877
2733,0.577171766911588
2734,0.5803460343446127
2735,0.5764060190280049
2736,0.6551570838438462
2737,0.5814837352827691
2738,0.5783524740321752
2739,0.5744881501667787
2740,0.5747439555731596
2741,0.6580893715884857
2742,0.578964639001843
2743,0.5835752620351385
2744,0.5803828722662794
2745,0.5785125844067633
2746,0.6603490644796935
2747,0.5780076516401378
2748,0.5754721111740062
2749,0.5769383132601736
2750,0.5784726645683846
2751,0.5818006879891434
2752,0.5411514868734302
2753,0.5759621545642971
2754,0.5806254199487071
2755,0.580948849675947
2756,0.5900373934248093
2757,0.534157138369847
2758,0.5735790779814739
2759,0.5780765210301197
2760,0.5813761477773696
2761,0.5745220624245149
2762,0.5301730816632575
2763,0.5758056169667799
2764,0.5758909716275151
2765,0.5784189602404666
2766,0.5708542273371435
2767,0.568243644330183
2768,0.5243100412095572
2769,0.5761374473339732
2770,0.5735073362726302
2771,0.5638699162611941
2772,0.5638412334573217
2773,0.5329117951911244
2774,0.563671263556221
2775,0.5668073087471717
2776,0.5738865942874992
2777,0.5557725027317082
2778,0.5349239456222801
2779,0.5782518803790039
2780,0.5831113211575787
2781,0.5816041697855554
2782,0.574942753314756
2783,0.5832699315884939
2784,0.6465528761726954
2785,0.5804745994814021
2786,0.5818773339125428
2787,0.5810026589953057
2788,0.5813136282639602
2789,0.6568383605302341
2790,0.5813453110340187
2791,0.583622879559878
2792,0.5850747461238333
2793,0.5819402802811604
2794,0.6535849877333025
2795,0.5819266952847769
2796,0.5861794293245561
2797,0.5820958370617737
2798,0.5712776285665014
2799,0.6399908454305789
2800,0.5706005870924223
2801,0.5714355617964157
2802,0.5678308544705596
2803,0.5725807417308116
2804,0.5708091003340541
2805,0.6421265220168639
2806,0.5673776036382877
2807,0.571127172491548
2808,0.5702701220918581
2809,0.5697487550692513
2810,0.5337474362147646
2811,0.5717516196411042
2812,0.5695814326428136
2813,0.5686568350606779
2814,0.5698415450200915
2815,0.531101876575506
2816,0.5678858844459659
2817,0.5710293427370966
2818,0.5685965990093693
2819,0.5700045848521913
2820,0.5309141405803768
2821,0.5745954935620259
2822,0.5675523467769941
2823,0.5766505923564964
2824,0.5787288735862952
2825,0.5776672257657185
2826,0.5387171477085895
2827,0.5662141767212268
2828,0.5707077268638054
2829,0.5634139246481362
2830,0.5671764943590033
2831,0.6402545153919723
2832,0.566987349248332
2833,0.5732769868722358
2834,0.5788957749667487
2835,0.5722806490948317
2836,0.6457364258913845
2837,0.5640894691723671
2838,0.5755441693216861
2839,0.5730711423174268
2840,0.570985883594866
2841,0.6317357441319172
2842,0.5687385795948634
2843,0.5688271849338536
2844,0.5757869042674338
2845,0.5667464546719011
2846,0.526556892308792
2847,0.5687374051869454
2848,0.5695638190715344
2849,0.5738907768465239
2850,0.569222588169431
2851,0.5668618028077564
2852,0.5336252510774467
2853,0.5699157274418104
2854,0.5723491262657995
2855,0.5745824302378633
2856,0.5748043109572728
2857,0.643143071077457
2858,0.5728127180715016
2859,0.5707396563962222
2860,0.5652760788579299
2861,0.5692362232477315
2862,0.6435537838454007
2863,0.5739773499463785
2864,0.573546838141554
2865,0.5794549088771311
2866,0.573429911635967
2867,0.5365250739951526
2868,0.576974506771831
2869,0.5720565308231127
2870,0.5707748701742542
2871,0.5690948570408634
2872,0.5661135273323901
2873,0.5323020560230597
2874,0.573023243956189
2875,0.5693534532659185
2876,0.5700037884998189
2877,0.5752014589550646
2878,0.5292454551087773
2879,0.5746344846363847
2880,0.5746045720259034
2881,0.573052266376694
2882,0.5724604006517895
2883,0.5373640896257584
2884,0.5658206554096463
2885,0.5716451797075965
2886,0.569419777684448
2887,0.5706249031065032
2888,0.5439833128908516
2889,0.571961356129394
2890,0.5702851588890867
2891,0.5740667750692824
2892,0.5730153092481501
2893,0.5333413707212352
2894,0.5728556192130175
2895,0.5729017886246318
2896,0.5692061410755943
2897,0.5679984285606977
2898,0.6422116620931673
2899,0.5818901677661812
2900,0.5723076353379868
2901,0.5666395880736876
2902,0.5724944701926672
2903,0.5657289238111494
2904,0.6510472780684844
2905,0.5740868496000674
2906,0.5829881982402414
2907,0.56523878626349
2908,0.5721063742035525
2909,0.6417021313014457
2910,0.5667444209089767
2911,0.573486118254373
2912,0.570980930441711
2913,0.5663761653274871
2914,0.5328260760357875
2915,0.5792860575011206
2916,0.5709162551757355
2917,0.5719700325825348
2918,0.5645620177623903
2919,0.5386028512677085
2920,0.5775061490514819
2921,0.5790673279939977
2922,0.5794807002639014
2923,0.5730295073049496
2924,0.5380199761418896
2925,0.5660150256087721
2926,0.5658732951886132
2927,0.5771013154620547
2928,0.5750966202195033
2929,0.5320559320804399
2930,0.5704937679417214
2931,0.5724867618448576
2932,0.5746286306682327
2933,0.5718355470093321
2934,0.6416238008113219
2935,0.5708885201613366
2936,0.5722269960883016
2937,0.571126904706927
2938,0.5665588664386757
2939,0.5715068874917723
2940,0.640591661615151
2941,0.5746600722548884
2942,0.5841034196409991
2943,0.5777989832451047
2944,0.577871172316556
2945,0.5427794604718841
2946,0.578983333188291
2947,0.5707129971802372
2948,0.5727715804459177
2949,0.574381312904267
2950,0.6324341221275349
2951,0.5747597318391348
2952,0.5708759674405348
2953,0.5706066821267481
2954,0.5703168052311395
2955,0.5348058746986494
2956,0.5706007928699484
2957,0.5750453085609324
2958,0.5682703546224752
2959,0.5687550954061872
2960,0.645501252121398
2961,0.5747710886520411
2962,0.5714735535868627
2963,0.581668527322513
2964,0.5747902516257533
2965,0.6427408709085364
2966,0.575222213174114
2967,0.5802559553269117
2968,0.5741429051809867
2969,0.5748079910427448
2970,0.6426985261684944
2971,0.5751834095699319
2972,0.5724497387469958
2973,0.5756947922832901
2974,0.5745157969254274
2975,0.6396207159719759
2976,0.5728278002472591
2977,0.575076296958935
2978,0.5739871340541273
2979,0.5764141448880812
2980,0.5366570524422855
2981,0.5759451600326705
2982,0.5705521108812001
2983,0.5745626761600883
2984,0.5744624346293578
2985,0.5783528834272448
2986,0.5403698836069891
2987,0.579583990319453
2988,0.5793965663411726
2989,0.5749192825427755
2990,0.5690865559618964
2991,0.5463825626188272
2992,0.5834258494974359
2993,0.5777065180639457
2994,0.5729004358078194
2995,0.5664806125696088
2996,0.5333612812882308
2997,0.5780280855641582
2998,0.5668055619972232
2999,0.5623073552115273
3000,0.5643438267954376
3001,0.5275674681550574
3002,0.5587601152413351
3003,0.5680710016776027
3004,0.5667436076986173
3005,0.570232797770102
3006,0.5308949923981692
3007,0.5637850917926175
3008,0.5648156665273751
3009,0.5621386319756881
3010,0.560137738802499
3011,0.5272216567375175
3012,0.5659988656659632
3013,0.5774302948841363
3014,0.5699661763122111
3015,0.5645908933461613
3016,0.6265609755969788
3017,0.5686058049089101
3018,0.5664062383192899
3019,0.5635249690026759
3020,0.5659848942318492
3021,0.5271098851633946
3022,0.5660155922392752
3023,0.565434425547713
3024,0.5640895364314237
3025,0.5671404807388409
3026,0.6296770724084875
3027,0.5636813188351624
3028,0.5637140166416451
3029,0.5640401103576489
3030,0.5665445796007202
3031,0.6341653427146778
3032,0.5702037166652639
3033,0.5705344778389472
3034,0.5667596001261704
3035,0.5628567984608294
3036,0.5310012399940166
3037,0.5621207977251989
3038,0.5647759179720874
3039,0.5625844007367399
3040,0.561992343554849
3041,0.5321858963261092
3042,0.5686961473056764
3043,0.5638365483519019
3044,0.5601128073822081
3045,0.5634239970307797
3046,0.527658978206741
3047,0.5656220633646557
3048,0.5673486625066319
3049,0.5667731588271901
3050,0.5712662942497879
3051,0.5296194189004713
3052,0.5643318245579766
3053,0.5643261688542827
3054,0.5617088731138011
3055,0.5697290911982162
3056,0.6319578165433265
3057,0.5792017359740089
3058,0.5664170047866328
3059,0.5678598610458487
3060,0.5688564228437324
3061,0.6363203058000264
3062,0.564277825493586
3063,0.5666674543952581
3064,0.5647436034295026
3065,0.5576376654258743
3066,0.5356871839629467
3067,0.5645095186861925
3068,0.5640529605761797
3069,0.5690147261044491
3070,0.5677965617677393
3071,0.5323265679898636
3072,0.5648286928801757
3073,0.5651017744705996
3074,0.5707864302542379
3075,0.5668896004080705
3076,0.6310573647554218
3077,0.5648716355471217
3078,0.5609300266221943
3079,0.566809628276868
3080,0.5683128269589747
3081,0.6418901810242701
3082,0.5760794882240184
3083,0.5670019700413985
3084,0.5645054311611034
3085,0.5677083459072666
3086,0.5293613428526687
3087,0.5707902268517286
3088,0.570658906762599
3089,0.5729585582411058
3090,0.5672183669561216
3091,0.643534613206367
3092,0.572125096603438
3093,0.5685279684870828
3094,0.5673768882512246
3095,0.5631479391613445
3096,0.5347129652841235
3097,0.568456467369447
3098,0.568940244212842
3099,0.5670704795030401
3100,0.572429529157132
3101,0.6352725792666084
3102,0.5692603360437777
3103,0.5667258461260213
3104,0.5705539066417349
3105,0.5658882199494738
3106,0.5248253023730941
3107,0.5669340186849473
3108,0.5721023014746507
3109,0.5622658558828127
3110,0.5608884769197152
3111,0.5289735923431764
3112,0.5695976811332146
3113,0.5700041815430917
3114,0.5721356880780568
3115,0.5711098594000648
3116,0.5341871394525247
3117,0.5702495704362777
3118,0.5772823493548096
3119,0.5715875603082914
3120,0.5683061703997354
3121,0.6243496683350765
3122,0.5693354562018906
3123,0.5716118611702238
3124,0.569039276600371
3125,0.5626918510187828
3126,0.6283024382090422
3127,0.5759470153380686
3128,0.5731533609635902
3129,0.5676233102737548
3130,0.561936755063148
3131,0.6350240347623424
3132,0.5742592363855951
3133,0.5683950504514949
3134,0.5671940424307141
3135,0.5620810897116394
3136,0.6331277956375723
3137,0.5626942480869978
3138,0.5677226782880044
3139,0.5647332326286028
3140,0.5650725424034407
3141,0.5335012407807808
3142,0.5703338349312614
3143,0.5648279771199443
3144,0.5753576909671808
3145,0.571483894952287
3146,0.5389966288983594
3147,0.5701471836771171
3148,0.5683688997428549
3149,0.5685091543273767
3150,0.5655877851309883
3151,0.5368494300092382
3152,0.5624216968001021
3153,0.5703729714256554
3154,0.5678261194004538
3155,0.5711489082839355
3156,0.6341266648656293
3157,0.5717829986534388
3158,0.5705493228460005
3159,0.5698223397955072
3160,0.5697665960569273
3161,0.6348996176614996
3162,0.569578635809516
3163,0.5742881306710499
3164,0.5690757187535421
3165,0.5607763149453042
3166,0.6208550011930931
3167,0.5774022849839889
3168,0.569861849125409
3169,0.5670681120265803
3170,0.5664686786754005
3171,0.6320637924536713
3172,0.5661392996625146
3173,0.5666864641186949
3174,0.5656539561388557
3175,0.5733819883167277
3176,0.635489355326184
3177,0.5785471741704696
3178,0.5765929033910222
3179,0.5735295158341688
3180,0.5725245763794439
3181,0.5415536296298175
3182,0.5785969929317655
3183,0.5734226622437651
3184,0.570760352262113
3185,0.5714822507117375
3186,0.539322869063299
3187,0.5742106761305974
3188,0.568703034398096
3189,0.5695740862014196
3190,0.5686843849156301
3191,0.6333965685994737
3192,0.5699509438106738
3193,0.5655795830043571
3194,0.5726750070511584
3195,0.6335286458661085
3196,0.5752968010313181
3197,0.5626655906245133
3198,0.5565573314925358
3199,0.5627605696092477
3200,0.5311653986764071
3201,0.5635460203633923
3202,0.5624406837741542
3203,0.5617601496483241
3204,0.5618248408274694
3205,0.6142603076945334
3206,0.5609685857631445
3207,0.5655057694485073
3208,0.5610437492716531
3209,0.5652536652257073
3210,0.5382306379049616
3211,0.5666490385738261
3212,0.564310379147933
3213,0.5639601202665693
3214,0.5612999254872251
3215,0.5233322910689908
3216,0.5923880753020874
3217,0.5795111394491071
3218,0.6107842134408358
3219,0.5679759420529754
3220,0.6307933563708633
3221,0.5658841788664691
3222,0.5530881822418449
3223,0.5665990425946742
3224,0.5703077045681374
3225,0.5317622386688172
3226,0.5651525684314589
3227,0.5647409722276545
3228,0.561238685523103
3229,0.5612352136043812
3230,0.530920552314472
3231,0.563046714836994
3232,0.5663809162299922
3233,0.5655464732016923
3234,0.564076326990203
3235,0.5275742575085409
3236,0.5680210240253438
3237,0.5617531676889482
3238,0.5621478644110806
3239,0.5273097726114712
3240,0.5608068410482712
3241,0.562173223786743
3242,0.5635235727535839
3243,0.5640615348508975
3244,0.6284110435622086
3245,0.5641845236432013
3246,0.5637515762812731
3247,0.5697215933866897
3248,0.5577618554136623
3249,0.6322078896893705
3250,0.5666602282460845
